hospital_id,hospital_name,city,tenant_profile,item_code,item_name,unit,current_stock,lead_time_days,unit_cost_inr
MER_INDORE_WEST,Meridian Health — Indore - West,Indore - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,141,4,95
MER_INDORE_WEST,Meridian Health — Indore - West,Indore - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,4624,2,4
GOV_ITANAGAR,"District Government Hospital, Itanagar",Itanagar,government,ors_sachets,ORS Sachets,sachet,2229,4,15
GOV_ITANAGAR,"District Government Hospital, Itanagar",Itanagar,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,680,7,65
GOV_ITANAGAR,"District Government Hospital, Itanagar",Itanagar,government,azithromycin_courses,Azithromycin Course,course,174,9,140
GOV_ITANAGAR,"District Government Hospital, Itanagar",Itanagar,government,ciprofloxacin_courses,Ciprofloxacin Course,course,176,8,95
GOV_ITANAGAR,"District Government Hospital, Itanagar",Itanagar,government,water_purification_tablets,Water Purification Tablets,tablet,6339,6,4
PUB_SAFD_JAIP,Sawai Man Singh Hospital,Jaipur,default,ors_sachets,ORS Sachets,sachet,1610,2,15
PUB_SAFD_JAIP,Sawai Man Singh Hospital,Jaipur,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,591,4,65
PUB_SAFD_JAIP,Sawai Man Singh Hospital,Jaipur,default,azithromycin_courses,Azithromycin Course,course,139,6,140
PUB_SAFD_JAIP,Sawai Man Singh Hospital,Jaipur,default,ciprofloxacin_courses,Ciprofloxacin Course,course,150,5,95
PUB_SAFD_JAIP,Sawai Man Singh Hospital,Jaipur,default,water_purification_tablets,Water Purification Tablets,tablet,4529,4,4
MER_JAIPUR_CENTRAL,Meridian Health — Jaipur - Central,Jaipur - Central,meridian,ors_sachets,ORS Sachets,sachet,3231,2,15
MER_JAIPUR_CENTRAL,Meridian Health — Jaipur - Central,Jaipur - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1010,4,65
MER_JAIPUR_CENTRAL,Meridian Health — Jaipur - Central,Jaipur - Central,meridian,azithromycin_courses,Azithromycin Course,course,306,5,140
MER_JAIPUR_CENTRAL,Meridian Health — Jaipur - Central,Jaipur - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,256,4,95
MER_JAIPUR_CENTRAL,Meridian Health — Jaipur - Central,Jaipur - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,11087,2,4
MER_JAIPUR_EAST,Meridian Health — Jaipur - East,Jaipur - East,meridian,ors_sachets,ORS Sachets,sachet,2262,3,15
MER_JAIPUR_EAST,Meridian Health — Jaipur - East,Jaipur - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,759,2,65
MER_JAIPUR_EAST,Meridian Health — Jaipur - East,Jaipur - East,meridian,azithromycin_courses,Azithromycin Course,course,233,6,140
MER_JAIPUR_EAST,Meridian Health — Jaipur - East,Jaipur - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,203,5,95
MER_JAIPUR_EAST,Meridian Health — Jaipur - East,Jaipur - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,6283,2,4
MER_JAIPUR_NORTH,Meridian Health — Jaipur - North,Jaipur - North,meridian,ors_sachets,ORS Sachets,sachet,2426,1,15
MER_JAIPUR_NORTH,Meridian Health — Jaipur - North,Jaipur - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,750,3,65
MER_JAIPUR_NORTH,Meridian Health — Jaipur - North,Jaipur - North,meridian,azithromycin_courses,Azithromycin Course,course,266,5,140
MER_JAIPUR_NORTH,Meridian Health — Jaipur - North,Jaipur - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,186,6,95
MER_JAIPUR_NORTH,Meridian Health — Jaipur - North,Jaipur - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,7436,2,4
MER_JAIPUR_SOUTH,Meridian Health — Jaipur - South,Jaipur - South,meridian,ors_sachets,ORS Sachets,sachet,2625,3,15
MER_JAIPUR_SOUTH,Meridian Health — Jaipur - South,Jaipur - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,979,3,65
MER_JAIPUR_SOUTH,Meridian Health — Jaipur - South,Jaipur - South,meridian,azithromycin_courses,Azithromycin Course,course,298,4,140
MER_JAIPUR_SOUTH,Meridian Health — Jaipur - South,Jaipur - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,213,5,95
MER_JAIPUR_SOUTH,Meridian Health — Jaipur - South,Jaipur - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,8825,3,4
MER_JAIPUR_WEST,Meridian Health — Jaipur - West,Jaipur - West,meridian,ors_sachets,ORS Sachets,sachet,1073,3,15
MER_JAIPUR_WEST,Meridian Health — Jaipur - West,Jaipur - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,359,3,65
MER_JAIPUR_WEST,Meridian Health — Jaipur - West,Jaipur - West,meridian,azithromycin_courses,Azithromycin Course,course,130,6,140
MER_JAIPUR_WEST,Meridian Health — Jaipur - West,Jaipur - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,86,5,95
MER_JAIPUR_WEST,Meridian Health — Jaipur - West,Jaipur - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,3008,1,4
GOV_JAMMU,"District Government Hospital, Jammu",Jammu,government,ors_sachets,ORS Sachets,sachet,1501,6,15
GOV_JAMMU,"District Government Hospital, Jammu",Jammu,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,412,5,65
GOV_JAMMU,"District Government Hospital, Jammu",Jammu,government,azithromycin_courses,Azithromycin Course,course,133,9,140
GOV_JAMMU,"District Government Hospital, Jammu",Jammu,government,ciprofloxacin_courses,Ciprofloxacin Course,course,123,8,95
GOV_JAMMU,"District Government Hospital, Jammu",Jammu,government,water_purification_tablets,Water Purification Tablets,tablet,3736,6,4
GOV_JODHPUR,"District Government Hospital, Jodhpur",Jodhpur,government,ors_sachets,ORS Sachets,sachet,2381,4,15
GOV_JODHPUR,"District Government Hospital, Jodhpur",Jodhpur,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,767,7,65
GOV_JODHPUR,"District Government Hospital, Jodhpur",Jodhpur,government,azithromycin_courses,Azithromycin Course,course,227,7,140
GOV_JODHPUR,"District Government Hospital, Jodhpur",Jodhpur,government,ciprofloxacin_courses,Ciprofloxacin Course,course,168,9,95
GOV_JODHPUR,"District Government Hospital, Jodhpur",Jodhpur,government,water_purification_tablets,Water Purification Tablets,tablet,5074,6,4
PVT_ASTER_KOC,Aster Medcity,Kochi,default,ors_sachets,ORS Sachets,sachet,2032,3,15
PVT_ASTER_KOC,Aster Medcity,Kochi,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,813,4,65
PVT_ASTER_KOC,Aster Medcity,Kochi,default,azithromycin_courses,Azithromycin Course,course,227,6,140
PVT_ASTER_KOC,Aster Medcity,Kochi,default,ciprofloxacin_courses,Ciprofloxacin Course,course,173,5,95
PVT_ASTER_KOC,Aster Medcity,Kochi,default,water_purification_tablets,Water Purification Tablets,tablet,6043,4,4
MER_KOCHI_CENTRAL,Meridian Health — Kochi - Central,Kochi - Central,meridian,ors_sachets,ORS Sachets,sachet,1429,1,15
MER_KOCHI_CENTRAL,Meridian Health — Kochi - Central,Kochi - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,545,2,65
MER_KOCHI_CENTRAL,Meridian Health — Kochi - Central,Kochi - Central,meridian,azithromycin_courses,Azithromycin Course,course,165,5,140
MER_KOCHI_CENTRAL,Meridian Health — Kochi - Central,Kochi - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,129,5,95
MER_KOCHI_CENTRAL,Meridian Health — Kochi - Central,Kochi - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,4360,1,4
MER_KOCHI_EAST,Meridian Health — Kochi - East,Kochi - East,meridian,ors_sachets,ORS Sachets,sachet,2287,1,15
MER_KOCHI_EAST,Meridian Health — Kochi - East,Kochi - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,911,3,65
MER_KOCHI_EAST,Meridian Health — Kochi - East,Kochi - East,meridian,azithromycin_courses,Azithromycin Course,course,240,4,140
MER_KOCHI_EAST,Meridian Health — Kochi - East,Kochi - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,238,6,95
MER_KOCHI_EAST,Meridian Health — Kochi - East,Kochi - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,6651,1,4
MER_KOCHI_NORTH,Meridian Health — Kochi - North,Kochi - North,meridian,ors_sachets,ORS Sachets,sachet,2262,3,15
MER_KOCHI_NORTH,Meridian Health — Kochi - North,Kochi - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,854,2,65
MER_KOCHI_NORTH,Meridian Health — Kochi - North,Kochi - North,meridian,azithromycin_courses,Azithromycin Course,course,287,5,140
MER_KOCHI_NORTH,Meridian Health — Kochi - North,Kochi - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,194,5,95
MER_KOCHI_NORTH,Meridian Health — Kochi - North,Kochi - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,7195,3,4
MER_KOCHI_SOUTH,Meridian Health — Kochi - South,Kochi - South,meridian,ors_sachets,ORS Sachets,sachet,2021,1,15
MER_KOCHI_SOUTH,Meridian Health — Kochi - South,Kochi - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,539,4,65
MER_KOCHI_SOUTH,Meridian Health — Kochi - South,Kochi - South,meridian,azithromycin_courses,Azithromycin Course,course,199,6,140
MER_KOCHI_SOUTH,Meridian Health — Kochi - South,Kochi - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,133,4,95
MER_KOCHI_SOUTH,Meridian Health — Kochi - South,Kochi - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,4801,1,4
MER_KOCHI_WEST,Meridian Health — Kochi - West,Kochi - West,meridian,ors_sachets,ORS Sachets,sachet,1306,3,15
MER_KOCHI_WEST,Meridian Health — Kochi - West,Kochi - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,411,4,65
MER_KOCHI_WEST,Meridian Health — Kochi - West,Kochi - West,meridian,azithromycin_courses,Azithromycin Course,course,118,4,140
MER_KOCHI_WEST,Meridian Health — Kochi - West,Kochi - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,98,6,95
MER_KOCHI_WEST,Meridian Health — Kochi - West,Kochi - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,3552,2,4
GOV_KOHIMA,"District Government Hospital, Kohima",Kohima,government,ors_sachets,ORS Sachets,sachet,3764,5,15
GOV_KOHIMA,"District Government Hospital, Kohima",Kohima,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1228,5,65
GOV_KOHIMA,"District Government Hospital, Kohima",Kohima,government,azithromycin_courses,Azithromycin Course,course,319,8,140
GOV_KOHIMA,"District Government Hospital, Kohima",Kohima,government,ciprofloxacin_courses,Ciprofloxacin Course,course,314,9,95
GOV_KOHIMA,"District Government Hospital, Kohima",Kohima,government,water_purification_tablets,Water Purification Tablets,tablet,10740,5,4
PVT_AMRI_KOL,AMRI Hospitals,Kolkata,default,ors_sachets,ORS Sachets,sachet,2031,2,15
PVT_AMRI_KOL,AMRI Hospitals,Kolkata,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,697,5,65
PVT_AMRI_KOL,AMRI Hospitals,Kolkata,default,azithromycin_courses,Azithromycin Course,course,203,6,140
PVT_AMRI_KOL,AMRI Hospitals,Kolkata,default,ciprofloxacin_courses,Ciprofloxacin Course,course,149,7,95
PVT_AMRI_KOL,AMRI Hospitals,Kolkata,default,water_purification_tablets,Water Purification Tablets,tablet,5516,3,4
MER_KOLKATA_CENTRAL,Meridian Health — Kolkata - Central,Kolkata - Central,meridian,ors_sachets,ORS Sachets,sachet,2634,1,15
MER_KOLKATA_CENTRAL,Meridian Health — Kolkata - Central,Kolkata - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,899,3,65
MER_KOLKATA_CENTRAL,Meridian Health — Kolkata - Central,Kolkata - Central,meridian,azithromycin_courses,Azithromycin Course,course,239,4,140
MER_KOLKATA_CENTRAL,Meridian Health — Kolkata - Central,Kolkata - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,247,4,95
MER_KOLKATA_CENTRAL,Meridian Health — Kolkata - Central,Kolkata - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,7793,2,4
MER_KOLKATA_EAST,Meridian Health — Kolkata - East,Kolkata - East,meridian,ors_sachets,ORS Sachets,sachet,1912,3,15
MER_KOLKATA_EAST,Meridian Health — Kolkata - East,Kolkata - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,656,3,65
MER_KOLKATA_EAST,Meridian Health — Kolkata - East,Kolkata - East,meridian,azithromycin_courses,Azithromycin Course,course,196,4,140
MER_KOLKATA_EAST,Meridian Health — Kolkata - East,Kolkata - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,192,6,95
MER_KOLKATA_EAST,Meridian Health — Kolkata - East,Kolkata - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,5630,2,4
MER_KOLKATA_NORTH,Meridian Health — Kolkata - North,Kolkata - North,meridian,ors_sachets,ORS Sachets,sachet,1782,1,15
MER_KOLKATA_NORTH,Meridian Health — Kolkata - North,Kolkata - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,714,2,65
MER_KOLKATA_NORTH,Meridian Health — Kolkata - North,Kolkata - North,meridian,azithromycin_courses,Azithromycin Course,course,212,4,140
MER_KOLKATA_NORTH,Meridian Health — Kolkata - North,Kolkata - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,176,4,95
MER_KOLKATA_NORTH,Meridian Health — Kolkata - North,Kolkata - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,4835,3,4
MER_KOLKATA_SOUTH,Meridian Health — Kolkata - South,Kolkata - South,meridian,ors_sachets,ORS Sachets,sachet,2776,2,15
MER_KOLKATA_SOUTH,Meridian Health — Kolkata - South,Kolkata - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,981,4,65
MER_KOLKATA_SOUTH,Meridian Health — Kolkata - South,Kolkata - South,meridian,azithromycin_courses,Azithromycin Course,course,308,5,140
MER_KOLKATA_SOUTH,Meridian Health — Kolkata - South,Kolkata - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,230,4,95
MER_KOLKATA_SOUTH,Meridian Health — Kolkata - South,Kolkata - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,7485,3,4
MER_KOLKATA_WEST,Meridian Health — Kolkata - West,Kolkata - West,meridian,ors_sachets,ORS Sachets,sachet,3556,3,15
MER_KOLKATA_WEST,Meridian Health — Kolkata - West,Kolkata - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1218,2,65
MER_KOLKATA_WEST,Meridian Health — Kolkata - West,Kolkata - West,meridian,azithromycin_courses,Azithromycin Course,course,448,5,140
MER_KOLKATA_WEST,Meridian Health — Kolkata - West,Kolkata - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,345,4,95
MER_KOLKATA_WEST,Meridian Health — Kolkata - West,Kolkata - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,12798,2,4
PUB_KGMU_LKO,King George’s Medical University,Lucknow,default,ors_sachets,ORS Sachets,sachet,1780,4,15
PUB_KGMU_LKO,King George’s Medical University,Lucknow,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,625,3,65
PUB_KGMU_LKO,King George’s Medical University,Lucknow,default,azithromycin_courses,Azithromycin Course,course,168,7,140
PUB_KGMU_LKO,King George’s Medical University,Lucknow,default,ciprofloxacin_courses,Ciprofloxacin Course,course,144,7,95
PUB_KGMU_LKO,King George’s Medical University,Lucknow,default,water_purification_tablets,Water Purification Tablets,tablet,4350,2,4
PUB_SGPGI_LKO,SGPGIMS,Lucknow,default,ors_sachets,ORS Sachets,sachet,2642,4,15
PUB_SGPGI_LKO,SGPGIMS,Lucknow,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,986,3,65
PUB_SGPGI_LKO,SGPGIMS,Lucknow,default,azithromycin_courses,Azithromycin Course,course,264,6,140
PUB_SGPGI_LKO,SGPGIMS,Lucknow,default,ciprofloxacin_courses,Ciprofloxacin Course,course,293,5,95
PUB_SGPGI_LKO,SGPGIMS,Lucknow,default,water_purification_tablets,Water Purification Tablets,tablet,8481,4,4
MER_LUCKNOW_CENTRAL,Meridian Health — Lucknow - Central,Lucknow - Central,meridian,ors_sachets,ORS Sachets,sachet,2667,1,15
MER_LUCKNOW_CENTRAL,Meridian Health — Lucknow - Central,Lucknow - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,990,3,65
MER_LUCKNOW_CENTRAL,Meridian Health — Lucknow - Central,Lucknow - Central,meridian,azithromycin_courses,Azithromycin Course,course,350,6,140
MER_LUCKNOW_CENTRAL,Meridian Health — Lucknow - Central,Lucknow - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,279,6,95
MER_LUCKNOW_CENTRAL,Meridian Health — Lucknow - Central,Lucknow - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,8446,1,4
MER_LUCKNOW_EAST,Meridian Health — Lucknow - East,Lucknow - East,meridian,ors_sachets,ORS Sachets,sachet,1226,3,15
MER_LUCKNOW_EAST,Meridian Health — Lucknow - East,Lucknow - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,408,2,65
MER_LUCKNOW_EAST,Meridian Health — Lucknow - East,Lucknow - East,meridian,azithromycin_courses,Azithromycin Course,course,139,4,140
MER_LUCKNOW_EAST,Meridian Health — Lucknow - East,Lucknow - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,103,4,95
MER_LUCKNOW_EAST,Meridian Health — Lucknow - East,Lucknow - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,4288,2,4
MER_LUCKNOW_NORTH,Meridian Health — Lucknow - North,Lucknow - North,meridian,ors_sachets,ORS Sachets,sachet,2585,2,15
MER_LUCKNOW_NORTH,Meridian Health — Lucknow - North,Lucknow - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1102,3,65
MER_LUCKNOW_NORTH,Meridian Health — Lucknow - North,Lucknow - North,meridian,azithromycin_courses,Azithromycin Course,course,299,6,140
MER_LUCKNOW_NORTH,Meridian Health — Lucknow - North,Lucknow - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,262,4,95
MER_LUCKNOW_NORTH,Meridian Health — Lucknow - North,Lucknow - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,7826,1,4
MER_LUCKNOW_SOUTH,Meridian Health — Lucknow - South,Lucknow - South,meridian,ors_sachets,ORS Sachets,sachet,1853,3,15
MER_LUCKNOW_SOUTH,Meridian Health — Lucknow - South,Lucknow - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,583,4,65
MER_LUCKNOW_SOUTH,Meridian Health — Lucknow - South,Lucknow - South,meridian,azithromycin_courses,Azithromycin Course,course,164,4,140
MER_LUCKNOW_SOUTH,Meridian Health — Lucknow - South,Lucknow - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,156,4,95
MER_LUCKNOW_SOUTH,Meridian Health — Lucknow - South,Lucknow - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,4057,1,4
MER_LUCKNOW_WEST,Meridian Health — Lucknow - West,Lucknow - West,meridian,ors_sachets,ORS Sachets,sachet,3154,1,15
MER_LUCKNOW_WEST,Meridian Health — Lucknow - West,Lucknow - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1074,2,65
MER_LUCKNOW_WEST,Meridian Health — Lucknow - West,Lucknow - West,meridian,azithromycin_courses,Azithromycin Course,course,260,5,140
MER_LUCKNOW_WEST,Meridian Health — Lucknow - West,Lucknow - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,213,4,95
MER_LUCKNOW_WEST,Meridian Health — Lucknow - West,Lucknow - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,9421,3,4
GOV_LUDHIANA,"District Government Hospital, Ludhiana",Ludhiana,government,ors_sachets,ORS Sachets,sachet,2370,6,15
GOV_LUDHIANA,"District Government Hospital, Ludhiana",Ludhiana,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,691,6,65
GOV_LUDHIANA,"District Government Hospital, Ludhiana",Ludhiana,government,azithromycin_courses,Azithromycin Course,course,214,8,140
GOV_LUDHIANA,"District Government Hospital, Ludhiana",Ludhiana,government,ciprofloxacin_courses,Ciprofloxacin Course,course,180,7,95
GOV_LUDHIANA,"District Government Hospital, Ludhiana",Ludhiana,government,water_purification_tablets,Water Purification Tablets,tablet,5551,4,4
PUB_KEM_MUM,KEM Hospital,Mumbai,default,ors_sachets,ORS Sachets,sachet,3619,4,15
PUB_KEM_MUM,KEM Hospital,Mumbai,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1250,5,65
PUB_KEM_MUM,KEM Hospital,Mumbai,default,azithromycin_courses,Azithromycin Course,course,304,5,140
PUB_KEM_MUM,KEM Hospital,Mumbai,default,ciprofloxacin_courses,Ciprofloxacin Course,course,316,6,95
PUB_KEM_MUM,KEM Hospital,Mumbai,default,water_purification_tablets,Water Purification Tablets,tablet,8182,3,4
PVT_TATA_MUM,Tata Memorial Hospital,Mumbai,default,ors_sachets,ORS Sachets,sachet,1841,4,15
PVT_TATA_MUM,Tata Memorial Hospital,Mumbai,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,477,4,65
PVT_TATA_MUM,Tata Memorial Hospital,Mumbai,default,azithromycin_courses,Azithromycin Course,course,161,5,140
PVT_TATA_MUM,Tata Memorial Hospital,Mumbai,default,ciprofloxacin_courses,Ciprofloxacin Course,course,135,6,95
PVT_TATA_MUM,Tata Memorial Hospital,Mumbai,default,water_purification_tablets,Water Purification Tablets,tablet,5205,3,4
PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,Mumbai,default,ors_sachets,ORS Sachets,sachet,675,4,15
PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,Mumbai,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,251,5,65
PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,Mumbai,default,azithromycin_courses,Azithromycin Course,course,78,7,140
PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,Mumbai,default,ciprofloxacin_courses,Ciprofloxacin Course,course,69,7,95
PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,Mumbai,default,water_purification_tablets,Water Purification Tablets,tablet,1966,3,4
PVT_HINDUJA_MUM,P. D. Hinduja Hospital,Mumbai,default,ors_sachets,ORS Sachets,sachet,1154,3,15
PVT_HINDUJA_MUM,P. D. Hinduja Hospital,Mumbai,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,421,5,65
PVT_HINDUJA_MUM,P. D. Hinduja Hospital,Mumbai,default,azithromycin_courses,Azithromycin Course,course,134,6,140
PVT_HINDUJA_MUM,P. D. Hinduja Hospital,Mumbai,default,ciprofloxacin_courses,Ciprofloxacin Course,course,117,7,95
PVT_HINDUJA_MUM,P. D. Hinduja Hospital,Mumbai,default,water_purification_tablets,Water Purification Tablets,tablet,3347,3,4
MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,Mumbai - Central,meridian,ors_sachets,ORS Sachets,sachet,2454,2,15
MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,Mumbai - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,898,4,65
MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,Mumbai - Central,meridian,azithromycin_courses,Azithromycin Course,course,286,4,140
MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,Mumbai - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,234,6,95
MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,Mumbai - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,7591,2,4
MER_MUMBAI_EAST,Meridian Health — Mumbai - East,Mumbai - East,meridian,ors_sachets,ORS Sachets,sachet,1807,2,15
MER_MUMBAI_EAST,Meridian Health — Mumbai - East,Mumbai - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,782,4,65
MER_MUMBAI_EAST,Meridian Health — Mumbai - East,Mumbai - East,meridian,azithromycin_courses,Azithromycin Course,course,200,6,140
MER_MUMBAI_EAST,Meridian Health — Mumbai - East,Mumbai - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,190,5,95
MER_MUMBAI_EAST,Meridian Health — Mumbai - East,Mumbai - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,5364,2,4
MER_MUMBAI_NORTH,Meridian Health — Mumbai - North,Mumbai - North,meridian,ors_sachets,ORS Sachets,sachet,2047,3,15
MER_MUMBAI_NORTH,Meridian Health — Mumbai - North,Mumbai - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,626,3,65
MER_MUMBAI_NORTH,Meridian Health — Mumbai - North,Mumbai - North,meridian,azithromycin_courses,Azithromycin Course,course,217,5,140
MER_MUMBAI_NORTH,Meridian Health — Mumbai - North,Mumbai - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,143,4,95
MER_MUMBAI_NORTH,Meridian Health — Mumbai - North,Mumbai - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,5555,3,4
MER_MUMBAI_SOUTH,Meridian Health — Mumbai - South,Mumbai - South,meridian,ors_sachets,ORS Sachets,sachet,840,3,15
MER_MUMBAI_SOUTH,Meridian Health — Mumbai - South,Mumbai - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,280,2,65
MER_MUMBAI_SOUTH,Meridian Health — Mumbai - South,Mumbai - South,meridian,azithromycin_courses,Azithromycin Course,course,91,4,140
MER_MUMBAI_SOUTH,Meridian Health — Mumbai - South,Mumbai - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,79,4,95
MER_MUMBAI_SOUTH,Meridian Health — Mumbai - South,Mumbai - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,2861,2,4
MER_MUMBAI_WEST,Meridian Health — Mumbai - West,Mumbai - West,meridian,ors_sachets,ORS Sachets,sachet,3852,3,15
MER_MUMBAI_WEST,Meridian Health — Mumbai - West,Mumbai - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1092,2,65
MER_MUMBAI_WEST,Meridian Health — Mumbai - West,Mumbai - West,meridian,azithromycin_courses,Azithromycin Course,course,321,6,140
MER_MUMBAI_WEST,Meridian Health — Mumbai - West,Mumbai - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,336,4,95
MER_MUMBAI_WEST,Meridian Health — Mumbai - West,Mumbai - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,10446,3,4
PUB_GMC_NAG,Government Medical College,Nagpur,default,ors_sachets,ORS Sachets,sachet,2267,2,15
PUB_GMC_NAG,Government Medical College,Nagpur,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,800,4,65
PUB_GMC_NAG,Government Medical College,Nagpur,default,azithromycin_courses,Azithromycin Course,course,221,6,140
